profile,price_region,radius,draw,guaranteed,original_retained
resource_constrained,monotone,0.75,926,14,14
resource_constrained,positive_gaps,0,926,45,38
resource_constrained,positive_gaps,0.1,926,43,37
resource_constrained,positive_gaps,0.25,926,34,31
resource_constrained,positive_gaps,0.5,926,17,17
resource_constrained,positive_gaps,0.75,926,14,14
resource_constrained,monotone,0,927,37,32
resource_constrained,monotone,0.1,927,37,32
resource_constrained,monotone,0.25,927,30,27
resource_constrained,monotone,0.5,927,16,16
resource_constrained,monotone,0.75,927,13,13
resource_constrained,positive_gaps,0,927,37,32
resource_constrained,positive_gaps,0.1,927,37,32
resource_constrained,positive_gaps,0.25,927,31,28
resource_constrained,positive_gaps,0.5,927,18,17
resource_constrained,positive_gaps,0.75,927,14,13
resource_constrained,monotone,0,928,40,36
resource_constrained,monotone,0.1,928,38,35
resource_constrained,monotone,0.25,928,29,28
resource_constrained,monotone,0.5,928,19,18
resource_constrained,monotone,0.75,928,16,15
resource_constrained,positive_gaps,0,928,40,36
resource_constrained,positive_gaps,0.1,928,39,35
resource_constrained,positive_gaps,0.25,928,29,28
resource_constrained,positive_gaps,0.5,928,20,19
resource_constrained,positive_gaps,0.75,928,16,15
resource_constrained,monotone,0,929,40,37
resource_constrained,monotone,0.1,929,39,36
resource_constrained,monotone,0.25,929,31,29
resource_constrained,monotone,0.5,929,13,13
resource_constrained,monotone,0.75,929,9,9
resource_constrained,positive_gaps,0,929,40,37
resource_constrained,positive_gaps,0.1,929,39,36
resource_constrained,positive_gaps,0.25,929,32,30
resource_constrained,positive_gaps,0.5,929,14,13
resource_constrained,positive_gaps,0.75,929,10,9
resource_constrained,monotone,0,930,40,33
resource_constrained,monotone,0.1,930,38,32
resource_constrained,monotone,0.25,930,30,28
resource_constrained,monotone,0.5,930,13,13
resource_constrained,monotone,0.75,930,11,11
resource_constrained,positive_gaps,0,930,40,33
resource_constrained,positive_gaps,0.1,930,38,32
resource_constrained,positive_gaps,0.25,930,32,29
resource_constrained,positive_gaps,0.5,930,14,14
resource_constrained,positive_gaps,0.75,930,11,11
resource_constrained,monotone,0,931,37,33
resource_constrained,monotone,0.1,931,36,32
resource_constrained,monotone,0.25,931,25,23
resource_constrained,monotone,0.5,931,12,12
resource_constrained,monotone,0.75,931,10,10
resource_constrained,positive_gaps,0,931,37,33
resource_constrained,positive_gaps,0.1,931,36,32
resource_constrained,positive_gaps,0.25,931,27,25
resource_constrained,positive_gaps,0.5,931,14,14
resource_constrained,positive_gaps,0.75,931,11,11
resource_constrained,monotone,0,932,45,38
resource_constrained,monotone,0.1,932,44,37
resource_constrained,monotone,0.25,932,33,29
resource_constrained,monotone,0.5,932,17,17
resource_constrained,monotone,0.75,932,14,14
resource_constrained,positive_gaps,0,932,45,38
resource_constrained,positive_gaps,0.1,932,44,37
resource_constrained,positive_gaps,0.25,932,34,30
resource_constrained,positive_gaps,0.5,932,19,18
resource_constrained,positive_gaps,0.75,932,15,14
resource_constrained,monotone,0,933,47,41
resource_constrained,monotone,0.1,933,45,40
resource_constrained,monotone,0.25,933,37,34
resource_constrained,monotone,0.5,933,22,19
resource_constrained,monotone,0.75,933,19,16
resource_constrained,positive_gaps,0,933,47,41
resource_constrained,positive_gaps,0.1,933,46,40
resource_constrained,positive_gaps,0.25,933,38,35
resource_constrained,positive_gaps,0.5,933,23,20
resource_constrained,positive_gaps,0.75,933,19,16
resource_constrained,monotone,0,934,35,34
resource_constrained,monotone,0.1,934,34,33
resource_constrained,monotone,0.25,934,27,27
resource_constrained,monotone,0.5,934,15,15
resource_constrained,monotone,0.75,934,14,14
resource_constrained,positive_gaps,0,934,35,34
resource_constrained,positive_gaps,0.1,934,34,33
resource_constrained,positive_gaps,0.25,934,28,28
resource_constrained,positive_gaps,0.5,934,17,17
resource_constrained,positive_gaps,0.75,934,15,15
resource_constrained,monotone,0,935,44,39
resource_constrained,monotone,0.1,935,43,38
resource_constrained,monotone,0.25,935,31,30
resource_constrained,monotone,0.5,935,16,16
resource_constrained,monotone,0.75,935,14,14
resource_constrained,positive_gaps,0,935,44,39
resource_constrained,positive_gaps,0.1,935,43,38
resource_constrained,positive_gaps,0.25,935,35,34
resource_constrained,positive_gaps,0.5,935,19,19
resource_constrained,positive_gaps,0.75,935,14,14
resource_constrained,monotone,0,936,41,35
resource_constrained,monotone,0.1,936,40,34
resource_constrained,monotone,0.25,936,35,30
resource_constrained,monotone,0.5,936,21,19
resource_constrained,monotone,0.75,936,17,15
resource_constrained,positive_gaps,0,936,41,35
resource_constrained,positive_gaps,0.1,936,40,34
resource_constrained,positive_gaps,0.25,936,35,30
resource_constrained,positive_gaps,0.5,936,22,20
resource_constrained,positive_gaps,0.75,936,17,15
resource_constrained,monotone,0,937,41,36
resource_constrained,monotone,0.1,937,39,35
resource_constrained,monotone,0.25,937,27,26
resource_constrained,monotone,0.5,937,13,13
resource_constrained,monotone,0.75,937,13,13
resource_constrained,positive_gaps,0,937,41,36
resource_constrained,positive_gaps,0.1,937,40,35
resource_constrained,positive_gaps,0.25,937,30,29
resource_constrained,positive_gaps,0.5,937,16,16
resource_constrained,positive_gaps,0.75,937,14,14
resource_constrained,monotone,0,938,35,32
resource_constrained,monotone,0.1,938,34,31
resource_constrained,monotone,0.25,938,28,27
resource_constrained,monotone,0.5,938,13,13
resource_constrained,monotone,0.75,938,10,10
resource_constrained,positive_gaps,0,938,35,32
resource_constrained,positive_gaps,0.1,938,34,31
resource_constrained,positive_gaps,0.25,938,29,28
resource_constrained,positive_gaps,0.5,938,15,14
resource_constrained,positive_gaps,0.75,938,11,10
resource_constrained,monotone,0,939,46,41
resource_constrained,monotone,0.1,939,45,40
resource_constrained,monotone,0.25,939,37,33
resource_constrained,monotone,0.5,939,16,15
resource_constrained,monotone,0.75,939,11,11
resource_constrained,positive_gaps,0,939,46,41
resource_constrained,positive_gaps,0.1,939,45,40
resource_constrained,positive_gaps,0.25,939,38,34
resource_constrained,positive_gaps,0.5,939,20,18
resource_constrained,positive_gaps,0.75,939,12,11
resource_constrained,monotone,0,940,42,38
resource_constrained,monotone,0.1,940,41,37
resource_constrained,monotone,0.25,940,29,27
resource_constrained,monotone,0.5,940,15,15
resource_constrained,monotone,0.75,940,14,14
resource_constrained,positive_gaps,0,940,42,38
resource_constrained,positive_gaps,0.1,940,41,37
resource_constrained,positive_gaps,0.25,940,31,29
resource_constrained,positive_gaps,0.5,940,16,16
resource_constrained,positive_gaps,0.75,940,14,14
resource_constrained,monotone,0,941,37,35
resource_constrained,monotone,0.1,941,37,35
resource_constrained,monotone,0.25,941,28,28
resource_constrained,monotone,0.5,941,14,14
resource_constrained,monotone,0.75,941,12,12
resource_constrained,positive_gaps,0,941,37,35
resource_constrained,positive_gaps,0.1,941,37,35
resource_constrained,positive_gaps,0.25,941,29,29
resource_constrained,positive_gaps,0.5,941,15,15
resource_constrained,positive_gaps,0.75,941,12,12
resource_constrained,monotone,0,942,42,40
resource_constrained,monotone,0.1,942,41,39
resource_constrained,monotone,0.25,942,31,30
resource_constrained,monotone,0.5,942,13,13
resource_constrained,monotone,0.75,942,12,12
resource_constrained,positive_gaps,0,942,42,40
resource_constrained,positive_gaps,0.1,942,41,39
resource_constrained,positive_gaps,0.25,942,32,31
resource_constrained,positive_gaps,0.5,942,14,14
resource_constrained,positive_gaps,0.75,942,12,12
resource_constrained,monotone,0,943,35,33
resource_constrained,monotone,0.1,943,35,33
resource_constrained,monotone,0.25,943,27,27
resource_constrained,monotone,0.5,943,12,12
resource_constrained,monotone,0.75,943,9,9
resource_constrained,positive_gaps,0,943,35,33
resource_constrained,positive_gaps,0.1,943,35,33
resource_constrained,positive_gaps,0.25,943,28,28
resource_constrained,positive_gaps,0.5,943,13,13
resource_constrained,positive_gaps,0.75,943,9,9
resource_constrained,monotone,0,944,36,33
resource_constrained,monotone,0.1,944,36,33
resource_constrained,monotone,0.25,944,27,26
resource_constrained,monotone,0.5,944,16,16
resource_constrained,monotone,0.75,944,15,15
resource_constrained,positive_gaps,0,944,36,33
resource_constrained,positive_gaps,0.1,944,36,33
resource_constrained,positive_gaps,0.25,944,28,27
resource_constrained,positive_gaps,0.5,944,17,17
resource_constrained,positive_gaps,0.75,944,15,15
resource_constrained,monotone,0,945,45,37
resource_constrained,monotone,0.1,945,43,36
resource_constrained,monotone,0.25,945,35,32
resource_constrained,monotone,0.5,945,16,16
resource_constrained,monotone,0.75,945,12,12
resource_constrained,positive_gaps,0,945,45,37
resource_constrained,positive_gaps,0.1,945,44,36
resource_constrained,positive_gaps,0.25,945,35,32
resource_constrained,positive_gaps,0.5,945,19,17
resource_constrained,positive_gaps,0.75,945,14,12
resource_constrained,monotone,0,946,42,36
resource_constrained,monotone,0.1,946,40,35
resource_constrained,monotone,0.25,946,30,27
resource_constrained,monotone,0.5,946,14,14
resource_constrained,monotone,0.75,946,12,12
resource_constrained,positive_gaps,0,946,42,36
resource_constrained,positive_gaps,0.1,946,41,35
resource_constrained,positive_gaps,0.25,946,31,28
resource_constrained,positive_gaps,0.5,946,16,15
resource_constrained,positive_gaps,0.75,946,13,12
resource_constrained,monotone,0,947,38,35
resource_constrained,monotone,0.1,947,37,34
resource_constrained,monotone,0.25,947,28,27
resource_constrained,monotone,0.5,947,16,16
resource_constrained,monotone,0.75,947,15,15
resource_constrained,positive_gaps,0,947,38,35
resource_constrained,positive_gaps,0.1,947,37,34
resource_constrained,positive_gaps,0.25,947,28,27
resource_constrained,positive_gaps,0.5,947,18,17
resource_constrained,positive_gaps,0.75,947,16,15
resource_constrained,monotone,0,948,51,41
resource_constrained,monotone,0.1,948,49,40
resource_constrained,monotone,0.25,948,38,32
resource_constrained,monotone,0.5,948,18,17
resource_constrained,monotone,0.75,948,10,10
resource_constrained,positive_gaps,0,948,51,41
resource_constrained,positive_gaps,0.1,948,49,40
resource_constrained,positive_gaps,0.25,948,41,34
resource_constrained,positive_gaps,0.5,948,18,17
resource_constrained,positive_gaps,0.75,948,10,10
resource_constrained,monotone,0,949,38,34
resource_constrained,monotone,0.1,949,38,34
resource_constrained,monotone,0.25,949,28,27
resource_constrained,monotone,0.5,949,11,11
resource_constrained,monotone,0.75,949,11,11
resource_constrained,positive_gaps,0,949,38,34
resource_constrained,positive_gaps,0.1,949,38,34
resource_constrained,positive_gaps,0.25,949,29,28
resource_constrained,positive_gaps,0.5,949,14,13
resource_constrained,positive_gaps,0.75,949,12,11
resource_constrained,monotone,0,950,34,34
resource_constrained,monotone,0.1,950,33,33
resource_constrained,monotone,0.25,950,27,27
resource_constrained,monotone,0.5,950,16,16
resource_constrained,monotone,0.75,950,15,15
resource_constrained,positive_gaps,0,950,34,34
resource_constrained,positive_gaps,0.1,950,33,33
resource_constrained,positive_gaps,0.25,950,28,28
resource_constrained,positive_gaps,0.5,950,17,17
resource_constrained,positive_gaps,0.75,950,15,15
resource_constrained,monotone,0,951,44,36
resource_constrained,monotone,0.1,951,41,35
resource_constrained,monotone,0.25,951,29,27
resource_constrained,monotone,0.5,951,12,12
resource_constrained,monotone,0.75,951,10,10
resource_constrained,positive_gaps,0,951,44,36
resource_constrained,positive_gaps,0.1,951,42,35
resource_constrained,positive_gaps,0.25,951,30,28
resource_constrained,positive_gaps,0.5,951,14,13
resource_constrained,positive_gaps,0.75,951,11,10
resource_constrained,monotone,0,952,40,38
resource_constrained,monotone,0.1,952,39,37
resource_constrained,monotone,0.25,952,30,29
resource_constrained,monotone,0.5,952,13,13
resource_constrained,monotone,0.75,952,10,10
resource_constrained,positive_gaps,0,952,40,38
resource_constrained,positive_gaps,0.1,952,39,37
resource_constrained,positive_gaps,0.25,952,31,30
resource_constrained,positive_gaps,0.5,952,15,15
resource_constrained,positive_gaps,0.75,952,10,10
resource_constrained,monotone,0,953,37,34
resource_constrained,monotone,0.1,953,35,33
resource_constrained,monotone,0.25,953,26,26
resource_constrained,monotone,0.5,953,15,15
resource_constrained,monotone,0.75,953,13,13
resource_constrained,positive_gaps,0,953,37,34
resource_constrained,positive_gaps,0.1,953,36,33
resource_constrained,positive_gaps,0.25,953,27,27
resource_constrained,positive_gaps,0.5,953,16,16
resource_constrained,positive_gaps,0.75,953,13,13
resource_constrained,monotone,0,954,36,33
resource_constrained,monotone,0.1,954,36,33
resource_constrained,monotone,0.25,954,27,26
resource_constrained,monotone,0.5,954,11,11
resource_constrained,monotone,0.75,954,11,11
resource_constrained,positive_gaps,0,954,36,33
resource_constrained,positive_gaps,0.1,954,36,33
resource_constrained,positive_gaps,0.25,954,28,27
resource_constrained,positive_gaps,0.5,954,13,13
resource_constrained,positive_gaps,0.75,954,11,11
resource_constrained,monotone,0,955,38,36
resource_constrained,monotone,0.1,955,36,35
resource_constrained,monotone,0.25,955,29,29
resource_constrained,monotone,0.5,955,14,14
resource_constrained,monotone,0.75,955,12,12
resource_constrained,positive_gaps,0,955,38,36
resource_constrained,positive_gaps,0.1,955,36,35
resource_constrained,positive_gaps,0.25,955,30,30
resource_constrained,positive_gaps,0.5,955,15,15
resource_constrained,positive_gaps,0.75,955,12,12
resource_constrained,monotone,0,956,44,37
resource_constrained,monotone,0.1,956,42,36
resource_constrained,monotone,0.25,956,34,29
resource_constrained,monotone,0.5,956,20,17
resource_constrained,monotone,0.75,956,14,11
resource_constrained,positive_gaps,0,956,44,37
resource_constrained,positive_gaps,0.1,956,43,36
resource_constrained,positive_gaps,0.25,956,35,30
resource_constrained,positive_gaps,0.5,956,22,18
resource_constrained,positive_gaps,0.75,956,15,11
resource_constrained,monotone,0,957,34,32
resource_constrained,monotone,0.1,957,33,31
resource_constrained,monotone,0.25,957,26,25
resource_constrained,monotone,0.5,957,12,12
resource_constrained,monotone,0.75,957,11,11
resource_constrained,positive_gaps,0,957,34,32
resource_constrained,positive_gaps,0.1,957,33,31
resource_constrained,positive_gaps,0.25,957,27,26
resource_constrained,positive_gaps,0.5,957,14,13
resource_constrained,positive_gaps,0.75,957,12,11
